full_text,cleaned,sentiment,label
@bentokenma @Aditama25_ @aniesbaswedan Sebelum bahas MBG. Banyak juga yg menggaungkan katanya Ikn ga dilanjutkan. Jauh sebelum MBG simpang siur ini lebih jadi ajang kampanye. Kasian benar orang orang emang,bentokenma aditama aniesbaswedan bahas mbg yg gaung ikn ga mbg simpang siur ajang kampanye kasi orang orang emang,negatif,0
Pi Network Bersiap Go Internasional: Menuju Pencatatan Bersejarah di Binance! - Laman 2 dari 2 Sumber: IKN Pos https://t.co/FCRNAWc3z2 Dibagikan melalui Aplikasi Google,pi network go internasional tuju catat sejarah binance laman sumber ikn pos aplikasi google,negatif,0
TERBONGKAR! Binance Coin (BNB) Transaksi GCV $314.159 di Blockchain Pi Network Sumber: IKN Pos https://t.co/OcyLqEunE8 Dibagikan melalui Aplikasi Google,bongkar binance coin bnb transaksi gcv blockchain pi network sumber ikn pos aplikasi google,negatif,0
@satriohendri Terbelah bukan saja karena Gibran yg mengubah UU Tapi Rakyat juga terbelah karena : IKN HUTANG ESEMKA EKONOMI MEROKET PSN CAWE-CAWE Dll,satriohendri belah gibran yg ubah uu rakyat belah ikn hutang esemka ekonomi roket psn cawecawe dll,negatif,0
Lo... Ini bukannya Kereta yg tanpa rel yg ada di IKN ya...??? Kok di kembalikan ke China...??? Bukannya itu sdh jadi hak milik kita...??? Gimana sih ini @jokowi @prabowo @Franken_blues @tham878 @xquitavee @__LOVE_AG4EVER @BANGSAygSUJUD...???,lo kereta yg rel yg ikn ya china sdh hak milik gimana sih jokowi prabowo frankenblues tham xquitavee loveagever bangsaygsujud,negatif,1
@detikcom Karena keretanya bermasalah atau IKN nya yang tidak diteruskan....!!! https://t.co/TiAhbGPKto,detikcom kereta ikn nya,negatif,0
@patillele4364 Style nya memang dari dulu begitu. Keputusan selalu di gantung Manggung bangun branding selalu Jaga image. Beda dgn presiden2 yg dulu. Krn masih ada kebutuhan 2029. Pasti ada konsultan di belakangnya. Spt IKN pas di akhir baru bilang ga ada investor pasti kedepan ada. ,patillele style nya putus gantung manggung bangun branding jaga image beda dgn presiden yg krn butuh konsultan spt ikn pas bilang ga investor,negatif,0
@yakungismail75 @DokterTifa Maaf kamu bilang? buat IKN bikin rusak alam ngabis-ngabisin duit negara rakyat yang kena imbas obrak abrik konstitusi demi mantu sama anak-anaknya MEMAAFKAN KATAMU?! LEMBARAN BARU? LEMBARAN BARU DENGAN PUNYA WAPRES KAYAK GITU? DENGAN CARUR MARUT KORUP BERBAGAI INSTANSI?,yakungismail doktertifa maaf bilang ikn bikin rusak alam ngabisngabisin duit negara rakyat kena imbas obrak abrik konstitusi mantu anakanaknya maaf lembar lembar wapres kayak gitu carur marut korup instansi,negatif,0
@R_min80 @NKRI_0607 Ibu Ida Dayak yg ada di IKN titik nol Indonesia emas itu ya Emang bisa ya Kan kereta tanpa relnya udah dibalikin china Terus jalan2 disana masih pada belum beres kan para investor yg jumlahnya ratusan itu belum juga kunjung nonghol https://t.co/zbbJNyC3N3,rmin nkri ida dayak yg ikn titik nol indonesia emas ya emang ya kereta rel udah dibalikin china jalan beres investor yg ratus kunjung nonghol,negatif,0
@R_min80 @NKRI_0607 IKN titik Nol untuk menuju Indonesia emas https://t.co/ivXOvONYdz,rmin nkri ikn titik nol tuju indonesia emas,negatif,0
@aghjjhyun LDM nya ayah sama bubu lama kah? Kayak yg di IKN dulu kah bu? Atau cuma agak bentar,aghjjhyun ldm nya ayah bubu kah kayak yg ikn kah bu bentar,negatif,0
@imfckingood @idextratime @brfootball Kota2 di indonesia udah sumpek duluan sebelum sempat ditata kalo mau ditata siap2 gusur sana sini.. Makanya dibuat IKN biar bangun kotanya mulai dari 0.,imfckingood idextratime brfootball kota indonesia udah sumpek duluan tata kalo tata gusur ikn biar bangun kota,negatif,0
@alisyarief @KRMTRoySuryo2 @SianiparRismon @DokterTifa Panik ....bikin cerita mirip 11.000 T di kantong ( halu ) ESEMKA ( halu ) IKN tanpa APBN ( halu ),alisyarief krmtroysuryo sianiparrismon doktertifa panik bikin cerita t kantong halu esemka halu ikn apbn halu,negatif,0
@tunnov sy bkn pendukung jokowi dan kurang setuju dgn banyak bangun insfrastruktur yg ujungx terbengkalai ikn jg sy kurang setuju belum perlu saat ini mungkin jangka panjang dipertimbangkan tapi gk respek dgn org yg meramaikan ijazah ngurusin seluruh hidup &amp; keluarga jokowi gk ada gunax,tunnov sy bkn dukung jokowi tuju dgn bangun insfrastruktur yg ujungx bengkalai ikn jg sy tuju jangka timbang gk respek dgn org yg ramai ijazah ngurusin hidup amp keluarga jokowi gk gunax,negatif,0
@DianSandiU Mungkin karena karma hoax esemka 11T IKN kereta cepat APBN investor antri dll,diansandiu karma hoax esemka t ikn kereta cepat apbn investor antri dll,negatif,0
@R_min80 @NKRI_0607 Sengawur keyakinan akan Indonesia emas dimulai dari titik nol IKN yg pada kenyataannya Mandek dan penuh kebohongan Mulai dari investor yg ratusan Sampai kereta tanpa rel pinjaman Yg kemarin dibalikin sama kepada yg punyanya,rmin nkri sengawur indonesia emas titik nol ikn yg nyata mandek penuh bohong investor yg ratus kereta rel pinjam yg kemarin dibalikin yg,negatif,0
@ctpeer Kada jd di IKN lahhh kwkk,ctpeer kada jd ikn lahhh kwkk,negatif,0
@surreaulism Njir jurig ikn kalau malem denger suara wiwokdetok ati2 aja,surreaulism njir jurig ikn malem denger suara wiwokdetok ati aja,negatif,0
@Mdy_Asmara1701 Iyalah gak logis kalau dr istana ada efisiensi pembagunan tapi yg hamburkan uang di ikn dibiarkan,mdyasmara iya gak logis dr istana efisiensi pembagunan yg hambur uang ikn biar,negatif,0
@KangManto123 IKN... itu blm tentu dn blm tau kapan... dipake nya. Udah di uji coba KRL tanpa rel... Jd ga jelas... China juga mikir... bisa jd mangkrak... mending dbw lg... drpd: rugi... https://t.co/7piXbY78GS,kangmanto ikn blm dn blm tau dipake nya udah uji coba krl rel jd ga china mikir jd mangkrak mending dbw lg drpd rugi,negatif,0
Lapor Pak... Saya KEHILANGAN: Kesempatan Jadi Presiden 3 Periode Produksi Mobil Esemka Duit 11.000 Triliun Investor Proyek IKN Gelar Akademik Kepercayaan Masyarakat Harga Diri Sertifikat Finalis @OCCRP Ijazah https://t.co/eynqC3CbV4,lapor hilang presiden periode produksi mobil esemka duit triliun investor proyek ikn gelar akademik percaya masyarakat harga sertifikat final occrp ijazah,negatif,0
@sumpen23 masalah utama negara kita ini cuma KORUPTOR. bunuhin org miskin gugur 1 tumbuh 1000 gaakan ada abisnya. tapi klo bunuh koruptor dijamin negara bakal makmur. 1 kasus korupsi pertamina rugi 10.000T sdgkan budget buat bikin 1 kota ikn aja 500T (dan udh dikorup jg). bayangkan jd ap,sumpen utama negara koruptor bunuhin org miskin gugur tumbuh gaakan abis klo bunuh koruptor jamin negara makmur korupsi pertamina rugi t sdgkan budget bikin kota ikn aja t udh korup jg bayang jd ap,negatif,0
@ridwanhr IKN di duluin tp jalan jelek di biarin.. Negara kontol bangsat,ridwanhr ikn duluin tp jalan jelek biarin negara kontol bangsat,negatif,0
@detikcom Mana yg dukung IKN...? Mulyono tukang tipu kalian sembah... Dasar manusia² bodoh...,detikcom yg dukung ikn mulyono tukang tipu sembah dasar manusia bodoh,negatif,0
@KangManto123 kalau udah di pamerin IKN saatnya balik ke china kereta IKN haha saatnya si gibran jagain IKN,kangmanto udah pamerin ikn china kereta ikn haha si gibran jagain ikn,negatif,1
@tanyakanrl Duit dihabisin buat IKN,tanyakanrl duit dihabisin ikn,negatif,0
@Mdy_Asmara1701 Untuk bohong rakyat Indonesia kalo itu kereta tanpa rel ada di IKN ujug² eih cuma rental dari China belum lagi yang namanya taxi terbang di mana tuh wujudnya,mdyasmara bohong rakyat indonesia kalo kereta rel ikn ujug eih rental china nama taxi terbang tuh wujud,negatif,0
@SamuelTomo0426 @tanyakanrl Ikn bubar anjir. Apalagi kemaren baru aja kereta tanpa rel dibawa balik ke China. Cuman operasi 1 tahun di ikn,samueltomo tanyakanrl ikn bubar anjir kemaren aja kereta rel bawa china cuman operasi ikn,negatif,0
@Mdy_Asmara1701 Didatangkan untuk pajangan saja seakan-akan IKN sudah siap berfungsi,mdyasmara pajang seakanakan ikn fungsi,negatif,0
@darenboys23 @Mdy_Asmara1701 Uji coba itu pakai dana wahai kaum cebong.. Dan dana itu diambil dari uang pajak rakyat.. Dan merugikan rakyat.. Emang otak bani cebong gak sampai kesitu.. Lama lama IKN jadi tempat ternak cebong... ,darenboys mdyasmara uji coba pakai dana kaum cebong dana ambil uang pajak rakyat rugi rakyat emang otak bani cebong gak kesitu ikn ternak cebong,negatif,0
@MasBRO_back Grib di tolak tapi penjajahan oleh cina di terima (penyabotan lahan buat IKN),masbroback grib tolak jajah cina terima sabot lahan ikn,negatif,0
@detikcom keretanya yg blm optimal atao ikn nya yg blm optimal?,detikcom kereta yg blm optimal atao ikn nya yg blm optimal,negatif,1
@rrrrrreezzz @uzy__ @senogp 4) kalo cuma ide solusi mah gmpang kek brosur IKN aje segala ide &amp; teknologi disebut realisasi nihil. Tp biasanya kyk gini ckup sih utk meredam kritikan di medsos (Dan gagal jg wkwk). 5) push pemkot/pemka. 6) ini belum ngomongin problematika saat realisasi: ormas korup dll.,rrrrrreezzz uzy senogp kalo ide solusi mah gmpang kek brosur ikn aje ide amp teknologi realisasi nihil tp kyk gin ckup sih utk redam kritik medsos gagal jg wkwk push pemkotpemka ngomongin problematika realisasi ormas korup dll,negatif,0
@Mdy_Asmara1701 Mana neh anjing-anjing kurap yang kemarin menggonggong IKN futuristik dengan kereta tanpa awalnya ,mdyasmara neh anjinganjing kurap kemarin gonggong ikn futuristik kereta,negatif,0
@Mdy_Asmara1701 Coba cek pembayarannya deh. Temen gw yg dapet proyek ikn gak dibayar sampe sekarang makanya kerjaannya di stop,mdyasmara coba cek bayar deh temen gw yg dapet proyek ikn gak bayar sampe kerja stop,negatif,0
@CutSarina5 Smg ikn ancuuurrrr,cutsarina smg ikn ancuuurrrr,negatif,0
@convomf Ketaker ya maksain esemka ikn mbg skrg ai.,convomf ketaker ya maksain esemka ikn mbg skrg ai,negatif,0
@detikcom Dikembalikan dgn Alasan pada saat uji coba hasilnya menunjukan klu sistemnya belum berfungsi kayak nya alsan ngak masuk akal barang sebesar itu apakah waktu di cina sebelum di kirim ke IKN apakah tidak di uji dulu kelayakan nya kejujuran memang mahal utk rezim mulyono,detikcom dgn alas uji coba hasil klu sistem fungsi kayak nya alsan ngak masuk akal barang cina kirim ikn uji layak nya jujur mahal utk rezim mulyono,negatif,0
@baladewa22 @ZAEffendy Cek fakta ya: Jkw ditetapkan tokoh korup dunia Menag korupsi haji Kroninya banyak yang gak bener Istananya IKN kosong MANGKRAK. Buka Mata Buka Telinga Buka Hati biar lu faham. Atau memang lu buta tuli dungu,baladewa zaeffendy cek fakta ya jkw tokoh korup dunia menag korupsi haji kroni gak bener istana ikn kosong mangkrak buka mata buka telinga buka hati biar lu faham lu buta tuli dungu,negatif,0
@ArmyDaud @msaid_didu IKN pasti jalan !!! Pembacot sok pintar hanya bikin gaduh.,armydaud msaiddidu ikn jalan bacot sok pintar bikin gaduh,negatif,1
@aewin86 Esemka juga ada. 472 Investor IKN juga ada. Berbohong adalah nikmat. Gaskeun Dut.,aewin esemka investor ikn bohong nikmat gaskeun dut,negatif,0
@TheRingOfPowers @Mdy_Asmara1701 Jangan harap bisa lihat taxi terbang di IKN klo nggak punya indera ketujuh. Sama halnya dg mobil Esemka yg hanya bisa dilihat oleh orang-orang yg memiliki indera ketujuh.,theringofpowers mdyasmara harap lihat taxi terbang ikn klo nggak indera tujuh dg mobil esemka yg lihat orangorang yg milik indera tujuh,negatif,0
emg banyak tpi amburadul semua nohh ikn dicabut anggarannya + makin banyak siswa/i keracunan tu gimana tolol?,emg tpi amburadul nohh ikn cabut anggar siswa racun tu gimana tolol,negatif,0
Mudik ikn nya ga jd wkwkwk,mudik ikn nya ga jd wkwkwk,negatif,0
Yg udh liat Taksi Terbang @jokowi di IKN share ya https://t.co/p1jD9JBWAs,yg udh liat taksi terbang jokowi ikn share ya,negatif,1
@tekarok007 Ad berita kereta tanpa rel di IKN dikembalikan ke China tapi kok masih ad yg ketinggalan satu disini ya ?!,tekarok ad berita kereta rel ikn china ad yg tinggal ya,negatif,0
Berakhir Kereta Tanpa Rel IKN Dikembalikan ke China Rp15 4 triliun anggaran IKN 2025 katanya buat sensor IoT 5G sampe sky taxi. Tapi kalau kereta pinjaman aja gagal apa kabar taksi udara? Jangan² nanti cuma drone ojek buah yang muter di atas IKN https://t.co/INSguGcGYn,kereta rel ikn china rp triliun anggar ikn sensor iot g sampe sky taxi kereta pinjam aja gagal kabar taksi udara drone ojek buah muter ikn,negatif,0
sepertinya Indonesia juga korban perkosaan para lelaki India di IKN Timteng. Indonesia peroleh komitmen dikelola oleh Danantara eksposur gua saat dulu di Abudhabi dieskalasi buble oleh #MrMindAD apa relasinya antara Indonesia dengan #MrMindAD ?,indonesia korban perkosa lelaki india ikn timteng indonesia komitmen kelola danantara eksposur gua abudhabi eskalasi buble mrmindad relasi indonesia mrmindad,negatif,0
@momwholifts @surreaulism Ratu pantai ikn,momwholifts surreaulism ratu pantai ikn,negatif,0
IKN itu singkatan dari apa ya serius tanya... karena ada yg ngotot katanya IKN itu singkatan dari Ijazah Ku Nyomot ,ikn singkat ya serius yg ngotot ikn singkat ijazah ku nyomot,negatif,0
sepertinya Indonesia wanita India merupakan korban perkosaan para lelaki India di IKN Timur Tengah mungkin telah vonis mahkamah Internasional peroleh ganti rugi diantaranya beralih/terlepas aset India di Malaysia Singapura menjadi aset milik Indonesia begitu ?,indonesia wanita india rupa korban perkosa lelaki india ikn timur vonis mahkamah internasional ganti rugi beralihterlepas aset india malaysia singapura aset milik indonesia,negatif,0
Kembali lagi dan akhirnya kereta tanpa rel IKN yg suara nya bgt gemuruh dan lantang di jalanan IKN kini di pulangkan ke China Dulu buzzer beserta ternak² jokowe bgt lantang bersuara di media sosial yg pada akhirnya fakta menyatakan semua kebenaran itu Jokowe itu penipu !!! https://t.co/SpsV7xodkR,kereta rel ikn yg suara nya bgt gemuruh lantang jalan ikn pulang china buzzer ternak jokowe bgt lantang suara media sosial yg fakta nyata jokowe tipu,negatif,0
@urfairyn @kal_syah @sewverus Efisiensi Membasmi korupsi IKN. MBG butuh kerjasama yang lebih bener biar gak racun mulu. Nyari Investor juga oke Danantara sebagai Sovereign Wealth Fund itu gagasan ekonomi makro. Giant sea wall juga penting,urfairyn kalsyah sewverus efisiensi basmi korupsi ikn mbg butuh kerjasama bener biar gak racun mulu nyari investor oke danantara sovereign wealth fund gagas ekonomi makro giant sea wall,negatif,1
IKN nya jadi kan pak @prabowo ?,ikn nya prabowo,negatif,0
@ARSIPAJA Kata Mulyono investor asing ribuan antri di IKN,arsipaja mulyono investor asing ribu antri ikn,negatif,0
@Kartika4567 @i_KoPhi_RAL @DokterTifa @jokowi @SBYudhoyono @bahlillahadalia Wah pertanyaan yang tajam nih! Soal Jokowi bilang investor asing antri masuk IKN kayaknya perlu dilihat dari sudut pandang yang lebih luas ya. Dari yang saya lihat memang ada klaim bahwa investor asing mulai tertarik dengan IKN terutama di sektor seperti telekomunikasi ,kartika ikophiral doktertifa jokowi sbyudhoyono bahlillahadalia tajam nih jokowi bilang investor asing antri masuk ikn kayak lihat sudut pandang luas ya lihat klaim investor asing tarik ikn utama sektor telekomunikasi,negatif,0
@grok @i_KoPhi_RAL @DokterTifa @jokowi @SBYudhoyono @bahlillahadalia @grok Jadi Jokowi bohong ya kalau investor asing antri masuk IKN,grok ikophiral doktertifa jokowi sbyudhoyono bahlillahadalia grok jokowi bohong ya investor asing antri masuk ikn,negatif,0
@callmeferdi23 @farhanzlkr Lah bukanya kamu udah khusus teknisi AC di Istana Merdeka sama IKN,callmeferdi farhanzlkr buka udah khusus teknisi ac istana merdeka ikn,negatif,0
Cara Mudah Aktivasi Dompet Mainnet Pi Network Tanpa Menunggu Migrasi Sumber: IKN Pos https://t.co/aBCRtwUl1k Dibagikan melalui Aplikasi Google,mudah aktivasi dompet mainnet pi network tunggu migrasi sumber ikn pos aplikasi google,negatif,0
Cara Mudah Aktivasi Dompet Mainnet Pi Network Tanpa Menunggu Migrasi Sumber: IKN Pos https://t.co/aBCRtwUSQS Dibagikan melalui Aplikasi Google,mudah aktivasi dompet mainnet pi network tunggu migrasi sumber ikn pos aplikasi google,negatif,0
Cara Mudah Aktivasi Dompet Mainnet Pi Network Tanpa Menunggu Migrasi Sumber: IKN Pos https://t.co/aBCRtwUSQS Dibagikan melalui Aplikasi Google,mudah aktivasi dompet mainnet pi network tunggu migrasi sumber ikn pos aplikasi google,negatif,0
@Minietweets_ @Opposisi6890 @jokowi Ngomongin Hoax noh Penyebar esemka sudah dipesan 6000 unit + Antrian investor di IKN aja masih cengangas cengenges saja..,minietweets opposisi jokowi ngomongin hoax noh sebar esemka pes unit antri investor ikn aja cengangas cengenges,negatif,0
@detikcom Dalam 10 tahun terakhir Vietnam dan Malaysia mati matian memperbaiki kemudahan bagi para investor menyingkirkan hal hal yg mengganggu dan membuat investor nyaman.Hasilnya Vietnam dan Malaysia mendapat banyak limpahan investor luar. Indonesia gaya2an bikin IKN mandalika dll,detikcom vietnam malaysia mati mati mudah investor singkir yg ganggu investor nyamanhasilnya vietnam malaysia limpah investor indonesia gaya bikin ikn mandalika dll,negatif,0
KYB BANXA Disetujui Pi Coin Bisa Dibeli Pake Uang di 100 Negara Sumber: IKN Pos https://t.co/s5kaetc1oE Dibagikan melalui Aplikasi Google,kyb banxa tuju pi coin beli pake uang negara sumber ikn pos aplikasi google,negatif,0
KYB BANXA Disetujui Pi Coin Bisa Dibeli Pake Uang di 100 Negara Sumber: IKN Pos https://t.co/s5kaetc1oE Dibagikan melalui Aplikasi Google,kyb banxa tuju pi coin beli pake uang negara sumber ikn pos aplikasi google,negatif,0
Met dateng yah penulis plot werewolf kesayangan IKN. ️ @ragnairo,met dateng yah tulis plot werewolf sayang ikn ragnairo,negatif,0
@ArdiZA15 @DokterTifa 6000 Esemka sdh dipesan 400an investor mau masuk IKN taxi terbang kereta tanpa rel... semua hoax ini lo psrcaya. Giliran dikasih fakta ilmiah abal-abalnya skripsi Mulyono membabibuta lo menolaknya.,ardiza doktertifa esemka sdh pes an investor masuk ikn taxi terbang kereta rel hoax lo psrcaya gilir kasih fakta ilmiah abalabalnya skripsi mulyono membabibuta lo tolak,negatif,0
Ooooo...ya ya ya .. Licik bener kamu Mulyono ya... Kereta tanpa rel di IKN ternyata hanya uji coba. Bukan investor dan moda transportasi di IKN. Biar kami percaya dan terkagum kagum. Bangsat loe ya....,oooooya ya ya licik bener mulyono ya kereta rel ikn nyata uji coba investor moda transportasi ikn biar percaya kagum kagum bangsat loe ya,negatif,0
@MuzasRicci @ayojajanjajan @iamgeprexwin @lun_jar @ApriliaLin Mulyono 10thn bangun infrastruktur merata di seluruh Indonesia. Esemka ada hanya 5000 unit bandingkan dengan mobil merk lain lebih dari 2 juta unit ya g kelihatan lagian golongan lu g mau beli. IKN sampai hari ini masih dibangun,muzasricci ayojajanjajan iamgeprexwin lunjar aprilialin mulyono thn bangun infrastruktur indonesia esemka unit banding mobil merk juta unit ya g lihat golong lu g beli ikn bangun,negatif,0
IKN adalah Simbol Harapan Baru untuk pemerataan ekonomi Indonesia https://t.co/BSl4SdgOpz,ikn simbol harap perata ekonomi indonesia,negatif,0
