data_clean,lowercasing,remove_punctuation,tokenizing,stopword,stemming,sentiment
buka ikn janji kerja kerja lapang lapang,bukannya janji jokowi dulu ikn akan membuka lapangan pekerjaan? yaini juga lapangan pekerjaan,bukannya janji jokowi dulu ikn akan membuka lapangan pekerjaan yaini juga lapangan pekerjaan,"[""bukannya"", ""janji"", ""jokowi"", ""dulu"", ""ikn"", ""akan"", ""membuka"", ""lapangan"", ""pekerjaan"", ""yaini"", ""juga"", ""lapangan"", ""pekerjaan""]","[""janji"", ""jokowi"", ""ikn"", ""membuka"", ""lapangan"", ""pekerjaan"", ""yaini"", ""lapangan"", ""pekerjaan""]","[""buka"", ""ikn"", ""janji"", ""kerja"", ""kerja"", ""lapang"", ""lapang""]",negatif
cocok contoh henti ikn lanjut proyek studi untung,ikn ini cocok jadi studi kasus sebagai contoh proyek yang dilanjutkan ataupun dihentikan sama ga menguntungkan,ikn ini cocok jadi studi kasus sebagai contoh proyek yang dilanjutkan ataupun dihentikan sama ga menguntungkan,"[""ikn"", ""ini"", ""cocok"", ""jadi"", ""studi"", ""kasus"", ""sebagai"", ""contoh"", ""proyek"", ""yang"", ""dilanjutkan"", ""ataupun"", ""dihentikan"", ""sama"", ""tidak"", ""menguntungkan""]","[""ikn"", ""cocok"", ""studi"", ""contoh"", ""proyek"", ""dilanjutkan"", ""dihentikan"", ""menguntungkan""]","[""cocok"", ""contoh"", ""henti"", ""ikn"", ""lanjut"", ""proyek"", ""studi"", ""untung""]",negatif
asam bekal darurat ikn keliling mabuk mobil sulfat tolol,  mungkin dia mabuk asam sulfat stlh keliling ikn naik mobil esemka dgn bekal  rb trilyun.hahaaa...indonesia emg darurat org tolol.,  mungkin dia mabuk asam sulfat stlh keliling ikn naik mobil esemka dgn bekal  rb trilyunhahaaaindonesia emg darurat org tolol,"[""mungkin"", ""dia"", ""mabuk"", ""asam"", ""sulfat"", ""stlh"", ""keliling"", ""ikn"", ""naik"", ""mobil"", ""esemka"", ""dgn"", ""bekal"", ""rb"", ""trilyunhahaaaindonesia"", ""emg"", ""darurat"", ""org"", ""tolol""]","[""mabuk"", ""asam"", ""sulfat"", ""stlh"", ""keliling"", ""ikn"", ""mobil"", ""esemka"", ""dgn"", ""bekal"", ""rb"", ""trilyunhahaaaindonesia"", ""emg"", ""darurat"", ""org"", ""tolol""]","[""asam"", ""bekal"", ""darurat"", ""ikn"", ""keliling"", ""mabuk"", ""mobil"", ""sulfat"", ""tolol""]",negatif
huni ikn jalan kuyang wujud, wujud kuyang jalan saya penghuni ikn, wujud kuyang jalan saya penghuni ikn,"[""wujud"", ""kuyang"", ""jalan"", ""saya"", ""penghuni"", ""ikn""]","[""wujud"", ""kuyang"", ""jalan"", ""penghuni"", ""ikn""]","[""huni"", ""ikn"", ""jalan"", ""kuyang"", ""wujud""]",negatif
ikn jalan kereta open penuh rel transaksi tumpang, krn yg open bo di ikn tak perlu kereta tanpa rel bisa tak jadi transaksi kalau penumpang penuh baru jalan , krn yg open bo di ikn tak perlu kereta tanpa rel bisa tak jadi transaksi kalau penumpang penuh baru jalan ,"[""krn"", ""yg"", ""open"", ""bo"", ""di"", ""ikn"", ""tak"", ""perlu"", ""kereta"", ""tanpa"", ""rel"", ""bisa"", ""tak"", ""jadi"", ""transaksi"", ""kalau"", ""penumpang"", ""penuh"", ""baru"", ""jalan""]","[""krn"", ""open"", ""bo"", ""ikn"", ""kereta"", ""rel"", ""transaksi"", ""penumpang"", ""penuh"", ""jalan""]","[""ikn"", ""jalan"", ""kereta"", ""open"", ""penuh"", ""rel"", ""transaksi"", ""tumpang""]",negatif
baik baik butuh gizi gratis ikn jabat jalan kah kebut laksana lintas makan pasti program sekolah serius, seriusan kah  tahun? alah.. pastinya omon-omon aja. program makan bergizi gratis aja bisa terlaksana ikn bisa dikebut perbaiki jalanan bisa dilakukan (kalau ada pejabat melintas) masa perbaiki sekolah begini saja butuh waktu lama? ‍️, seriusan kah  tahun alah pastinya omonomon aja program makan bergizi gratis aja bisa terlaksana ikn bisa dikebut perbaiki jalanan bisa dilakukan kalau ada pejabat melintas masa perbaiki sekolah begini saja butuh waktu lama ‍️,"[""seriusan"", ""kah"", ""tahun"", ""alah"", ""pastinya"", ""omonomon"", ""aja"", ""program"", ""makan"", ""bergizi"", ""gratis"", ""aja"", ""bisa"", ""terlaksana"", ""ikn"", ""bisa"", ""dikebut"", ""perbaiki"", ""jalanan"", ""bisa"", ""dilakukan"", ""kalau"", ""ada"", ""pejabat"", ""melintas"", ""masa"", ""perbaiki"", ""sekolah"", ""begini"", ""saja"", ""butuh"", ""waktu"", ""lama"", ""‍️""]","[""seriusan"", ""kah"", ""alah"", ""pastinya"", ""omonomon"", ""program"", ""makan"", ""bergizi"", ""gratis"", ""terlaksana"", ""ikn"", ""dikebut"", ""perbaiki"", ""jalanan"", ""pejabat"", ""melintas"", ""perbaiki"", ""sekolah"", ""butuh"", ""‍️""]","[""baik"", ""baik"", ""butuh"", ""gizi"", ""gratis"", ""ikn"", ""jabat"", ""jalan"", ""kah"", ""kebut"", ""laksana"", ""lintas"", ""makan"", ""pasti"", ""program"", ""sekolah"", ""serius""]",positif
banget gin ikn kalo kalo kembang konser konser liat liat matang,yg kayak gini mostly bahkan bukan iknc dulu ataupun skrg yg iknc pasti bisa liat kalo ikn berkembang jauh banget aku kalo nonton konser mereka  sama konser mereka / keliatan bgt mereka jauh lebih matang apalagi yg ,yg kayak gini mostly bahkan bukan iknc dulu ataupun skrg yg iknc pasti bisa liat kalo ikn berkembang jauh banget aku kalo nonton konser mereka  sama konser mereka  keliatan bgt mereka jauh lebih matang apalagi yg ,"[""yg"", ""kayak"", ""gini"", ""mostly"", ""bahkan"", ""bukan"", ""iknc"", ""dulu"", ""ataupun"", ""skrg"", ""yg"", ""iknc"", ""pasti"", ""bisa"", ""liat"", ""kalo"", ""ikn"", ""berkembang"", ""jauh"", ""banget"", ""aku"", ""kalo"", ""nonton"", ""konser"", ""mereka"", ""sama"", ""konser"", ""mereka"", ""keliatan"", ""bgt"", ""mereka"", ""jauh"", ""lebih"", ""matang"", ""apalagi"", ""yg""]","[""gini"", ""mostly"", ""iknc"", ""skrg"", ""iknc"", ""liat"", ""kalo"", ""ikn"", ""berkembang"", ""banget"", ""kalo"", ""nonton"", ""konser"", ""konser"", ""keliatan"", ""bgt"", ""matang""]","[""banget"", ""gin"", ""ikn"", ""kalo"", ""kalo"", ""kembang"", ""konser"", ""konser"", ""liat"", ""liat"", ""matang""]",negatif
emang ikn ikn jabat misi, kan emang misi utam ikn tuh buat gituan. dari dulu gw udah ngomong ikn bakal jadi yempat party sex nya para pejabat dan lgbt nya prabowo, kan emang misi utam ikn tuh buat gituan dari dulu gw udah ngomong ikn bakal jadi yempat party sex nya para pejabat dan lgbt nya prabowo,"[""kan"", ""emang"", ""misi"", ""utam"", ""ikn"", ""tuh"", ""buat"", ""gituan"", ""dari"", ""dulu"", ""saya"", ""udah"", ""ngomong"", ""ikn"", ""bakal"", ""jadi"", ""yempat"", ""party"", ""sex"", ""nya"", ""para"", ""pejabat"", ""dan"", ""lgbt"", ""nya"", ""prabowo""]","[""emang"", ""misi"", ""utam"", ""ikn"", ""gituan"", ""udah"", ""ngomong"", ""ikn"", ""yempat"", ""party"", ""sex"", ""pejabat"", ""lgbt"", ""prabowo""]","[""emang"", ""ikn"", ""ikn"", ""jabat"", ""misi""]",negatif
bawa coba coba fasilitas ikn ikn niat pabrikan pulang selesai uji uji wajar, katanya ini untuk fasilitas di ikn tapi sebenarnya ini cuma uji coba dari pabrikannya. tidak pernah diniatkan untuk ikn. selesai uji coba sewajarnya dibawa pulang., katanya ini untuk fasilitas di ikn tapi sebenarnya ini cuma uji coba dari pabrikannya tidak pernah diniatkan untuk ikn selesai uji coba sewajarnya dibawa pulang,"[""katanya"", ""ini"", ""untuk"", ""fasilitas"", ""di"", ""ikn"", ""tapi"", ""sebenarnya"", ""ini"", ""cuma"", ""uji"", ""coba"", ""dari"", ""pabrikannya"", ""tidak"", ""pernah"", ""diniatkan"", ""untuk"", ""ikn"", ""selesai"", ""uji"", ""coba"", ""sewajarnya"", ""dibawa"", ""pulang""]","[""fasilitas"", ""ikn"", ""uji"", ""coba"", ""pabrikannya"", ""diniatkan"", ""ikn"", ""selesai"", ""uji"", ""coba"", ""sewajarnya"", ""dibawa"", ""pulang""]","[""bawa"", ""coba"", ""coba"", ""fasilitas"", ""ikn"", ""ikn"", ""niat"", ""pabrikan"", ""pulang"", ""selesai"", ""uji"", ""uji"", ""wajar""]",negatif
bang bang fakta ikn investor jelas masuk negara, investor ngantri masuk ikn juga penjelasan negara ya bang andi? faktanya gimana bang? benar apa boong?? , investor ngantri masuk ikn juga penjelasan negara ya bang andi faktanya gimana bang benar apa boong ,"[""investor"", ""ngantri"", ""masuk"", ""ikn"", ""juga"", ""penjelasan"", ""negara"", ""ya"", ""bang"", ""andi"", ""faktanya"", ""gimana"", ""bang"", ""benar"", ""apa"", ""boong""]","[""investor"", ""ngantri"", ""masuk"", ""ikn"", ""penjelasan"", ""negara"", ""bang"", ""andi"", ""faktanya"", ""gimana"", ""bang"", ""boong""]","[""bang"", ""bang"", ""fakta"", ""ikn"", ""investor"", ""jelas"", ""masuk"", ""negara""]",negatif
ikn kabar kak senyap tolong, kak tolong tanyain ikn senyap dan tak ada kabar ., kak tolong tanyain ikn senyap dan tak ada kabar ,"[""kak"", ""tolong"", ""tanyain"", ""ikn"", ""senyap"", ""dan"", ""tak"", ""ada"", ""kabar""]","[""kak"", ""tolong"", ""tanyain"", ""ikn"", ""senyap"", ""kabar""]","[""ikn"", ""kabar"", ""kak"", ""senyap"", ""tolong""]",negatif
bohong ikn takut video, ikn = nipu. jokowo = kebohongan yang bersèri. (kata yang ngomong di video ini) (yang ngomong kok nggak ada takutnya?) . , ikn  nipu jokowo  kebohongan yang bersèri kata yang ngomong di video ini yang ngomong kok nggak ada takutnya  ,"[""ikn"", ""nipu"", ""jokowo"", ""kebohongan"", ""yang"", ""bersèri"", ""kata"", ""yang"", ""ngomong"", ""di"", ""video"", ""ini"", ""yang"", ""ngomong"", ""kok"", ""tidak"", ""ada"", ""takutnya""]","[""ikn"", ""nipu"", ""jokowo"", ""kebohongan"", ""bersèri"", ""ngomong"", ""video"", ""ngomong"", ""takutnya""]","[""bohong"", ""ikn"", ""takut"", ""video""]",negatif
bohong boros ikn luas manfaat masyarakat matahari proyek, saat matahari itu masih benar selalu berbohong akhirnya ikn cuma proyek pemborosan yang gaada manfaatnya buat masyarakat luas, saat matahari itu masih benar selalu berbohong akhirnya ikn cuma proyek pemborosan yang gaada manfaatnya buat masyarakat luas,"[""saat"", ""matahari"", ""itu"", ""masih"", ""benar"", ""selalu"", ""berbohong"", ""akhirnya"", ""ikn"", ""cuma"", ""proyek"", ""pemborosan"", ""yang"", ""gaada"", ""manfaatnya"", ""buat"", ""masyarakat"", ""luas""]","[""matahari"", ""berbohong"", ""ikn"", ""proyek"", ""pemborosan"", ""gaada"", ""manfaatnya"", ""masyarakat"", ""luas""]","[""bohong"", ""boros"", ""ikn"", ""luas"", ""manfaat"", ""masyarakat"", ""matahari"", ""proyek""]",negatif
akut amanah didik garis ikn ikn ikn kampanye kuasa lupa lupa miskin miskin nelayan perhati rakyat sektor sibuk tani,foya-foya mulyono buat ikn. padahal dalam kampanyenya tidak ada itu ikn. sibuk dgn ikn lupa untuk memberi perhatian psda sektor pendidikan pertanian dan nelayan. lupa bahwa masih banyak rakyat berada dalam garis kemiskinan dan kemiskinan akut. kekuasaan adalah amanah bukan,foyafoya mulyono buat ikn padahal dalam kampanyenya tidak ada itu ikn sibuk dgn ikn lupa untuk memberi perhatian psda sektor pendidikan pertanian dan nelayan lupa bahwa masih banyak rakyat berada dalam garis kemiskinan dan kemiskinan akut kekuasaan adalah amanah bukan,"[""foyafoya"", ""mulyono"", ""buat"", ""ikn"", ""padahal"", ""dalam"", ""kampanyenya"", ""tidak"", ""ada"", ""itu"", ""ikn"", ""sibuk"", ""dgn"", ""ikn"", ""lupa"", ""untuk"", ""memberi"", ""perhatian"", ""psda"", ""sektor"", ""pendidikan"", ""pertanian"", ""dan"", ""nelayan"", ""lupa"", ""bahwa"", ""masih"", ""banyak"", ""rakyat"", ""berada"", ""dalam"", ""garis"", ""kemiskinan"", ""dan"", ""kemiskinan"", ""akut"", ""kekuasaan"", ""adalah"", ""amanah"", ""bukan""]","[""foyafoya"", ""mulyono"", ""ikn"", ""kampanyenya"", ""ikn"", ""sibuk"", ""dgn"", ""ikn"", ""lupa"", ""perhatian"", ""psda"", ""sektor"", ""pendidikan"", ""pertanian"", ""nelayan"", ""lupa"", ""rakyat"", ""garis"", ""kemiskinan"", ""kemiskinan"", ""akut"", ""kekuasaan"", ""amanah""]","[""akut"", ""amanah"", ""didik"", ""garis"", ""ikn"", ""ikn"", ""ikn"", ""kampanye"", ""kuasa"", ""lupa"", ""lupa"", ""miskin"", ""miskin"", ""nelayan"", ""perhati"", ""rakyat"", ""sektor"", ""sibuk"", ""tani""]",positif
ada anggar buru duit ikn negara peduli pola proyek proyek tarik, sptnya hanya utk memburu anggaran proyek pengadaan yg setidaknya m. polanya serupa dgn ikn krci dll yg penting ada proyek shg duit negara bisa ditarik setelah itu peduli amat apa yg terjadi belakangan, sptnya hanya utk memburu anggaran proyek pengadaan yg setidaknya m polanya serupa dgn ikn krci dll yg penting ada proyek shg duit negara bisa ditarik setelah itu peduli amat apa yg terjadi belakangan,"[""sptnya"", ""hanya"", ""utk"", ""memburu"", ""anggaran"", ""proyek"", ""pengadaan"", ""yg"", ""setidaknya"", ""m"", ""polanya"", ""serupa"", ""dgn"", ""ikn"", ""krci"", ""dll"", ""yg"", ""penting"", ""ada"", ""proyek"", ""shg"", ""duit"", ""negara"", ""bisa"", ""ditarik"", ""setelah"", ""itu"", ""peduli"", ""amat"", ""apa"", ""yg"", ""terjadi"", ""belakangan""]","[""sptnya"", ""utk"", ""memburu"", ""anggaran"", ""proyek"", ""pengadaan"", ""m"", ""polanya"", ""dgn"", ""ikn"", ""krci"", ""dll"", ""proyek"", ""shg"", ""duit"", ""negara"", ""ditarik"", ""peduli""]","[""ada"", ""anggar"", ""buru"", ""duit"", ""ikn"", ""negara"", ""peduli"", ""pola"", ""proyek"", ""proyek"", ""tarik""]",positif
bohong ikn takut video,  ikn = nipu. jokowo = kebohongan yang bersèri. (kata yang ngomong di video ini) (yang ngomong kok nggak ada takutnya?) . nggak nyambung sama tweet_nya ya? bodo amat ah. . ,  ikn  nipu jokowo  kebohongan yang bersèri kata yang ngomong di video ini yang ngomong kok nggak ada takutnya  nggak nyambung sama tweetnya ya bodo amat ah  ,"[""ikn"", ""nipu"", ""jokowo"", ""kebohongan"", ""yang"", ""bersèri"", ""kata"", ""yang"", ""ngomong"", ""di"", ""video"", ""ini"", ""yang"", ""ngomong"", ""kok"", ""tidak"", ""ada"", ""takutnya"", ""tidak"", ""nyambung"", ""sama"", ""tweetnya"", ""ya"", ""bodo"", ""amat"", ""ah""]","[""ikn"", ""nipu"", ""jokowo"", ""kebohongan"", ""bersèri"", ""ngomong"", ""video"", ""ngomong"", ""takutnya"", ""nyambung"", ""tweetnya"", ""bodo"", ""ah""]","[""bohong"", ""ikn"", ""takut"", ""video""]",negatif
didik ikn investor jasa patra pelopor,ini  investor pelopor pendidikan di ikn ada al azhar hingga patra jasa ,ini  investor pelopor pendidikan di ikn ada al azhar hingga patra jasa ,"[""ini"", ""investor"", ""pelopor"", ""pendidikan"", ""di"", ""ikn"", ""ada"", ""al"", ""azhar"", ""hingga"", ""patra"", ""jasa""]","[""investor"", ""pelopor"", ""pendidikan"", ""ikn"", ""al"", ""azhar"", ""patra"", ""jasa""]","[""didik"", ""ikn"", ""investor"", ""jasa"", ""patra"", ""pelopor""]",negatif
ikn indonesia jam misteri misteri timur ukur,setengah jam dengan waktu ukur misteri kalimantan timur &amp; ikn |  misteri indonesia by nessie judge ,setengah jam dengan waktu ukur misteri kalimantan timur amp ikn   misteri indonesia by nessie judge ,"[""setengah"", ""jam"", ""dengan"", ""waktu"", ""ukur"", ""misteri"", ""kalimantan"", ""timur"", ""amp"", ""ikn"", ""misteri"", ""indonesia"", ""by"", ""nessie"", ""judge""]","[""jam"", ""ukur"", ""misteri"", ""kalimantan"", ""timur"", ""amp"", ""ikn"", ""misteri"", ""indonesia"", ""by"", ""nessie"", ""judge""]","[""ikn"", ""indonesia"", ""jam"", ""misteri"", ""misteri"", ""timur"", ""ukur""]",negatif
ikn kota modern,ikn kota modern ,ikn kota modern ,"[""ikn"", ""kota"", ""modern""]","[""ikn"", ""kota"", ""modern""]","[""ikn"", ""kota"", ""modern""]",positif
bangun ikn lanjut,keberlanjutan pembangunan ikn ,keberlanjutan pembangunan ikn ,"[""keberlanjutan"", ""pembangunan"", ""ikn""]","[""keberlanjutan"", ""pembangunan"", ""ikn""]","[""bangun"", ""ikn"", ""lanjut""]",negatif
bangun ikn lanjut,keberlanjutan pembangunan ikn ,keberlanjutan pembangunan ikn ,"[""keberlanjutan"", ""pembangunan"", ""ikn""]","[""keberlanjutan"", ""pembangunan"", ""ikn""]","[""bangun"", ""ikn"", ""lanjut""]",negatif
ikn kota modern,ikn kota modern ,ikn kota modern ,"[""ikn"", ""kota"", ""modern""]","[""ikn"", ""kota"", ""modern""]","[""ikn"", ""kota"", ""modern""]",positif
habis ikn jalan singkat triliun,  perbaikin jalan ga bisa triliunan habis buat ikn bisa..dlm waktu singkat pula,  perbaikin jalan ga bisa triliunan habis buat ikn bisadlm waktu singkat pula,"[""perbaikin"", ""jalan"", ""tidak"", ""bisa"", ""triliunan"", ""habis"", ""buat"", ""ikn"", ""bisadlm"", ""waktu"", ""singkat"", ""pula""]","[""perbaikin"", ""jalan"", ""triliunan"", ""habis"", ""ikn"", ""bisadlm"", ""singkat""]","[""habis"", ""ikn"", ""jalan"", ""singkat"", ""triliun""]",negatif
duit ikn wajar, wajarlah duitnya kepake di ikn ye kan, wajarlah duitnya kepake di ikn ye kan,"[""wajarlah"", ""duitnya"", ""kepake"", ""di"", ""ikn"", ""ye"", ""kan""]","[""wajarlah"", ""duitnya"", ""kepake"", ""ikn"", ""ye""]","[""duit"", ""ikn"", ""wajar""]",negatif
ada barang beli beli cocok cocok ikn milik pabrik pinjam produk produk produk pulang unit,  itu belum dibeli pemilik produk meminjamkan produknya untuk di ujicoba di ikn kalau cocok produknya akan dibeli beberapa unit kalau gak cocok ya di pulangkan ke pabriknya. bukan pengadaan barang.. bahlul !,  itu belum dibeli pemilik produk meminjamkan produknya untuk di ujicoba di ikn kalau cocok produknya akan dibeli beberapa unit kalau gak cocok ya di pulangkan ke pabriknya bukan pengadaan barang bahlul ,"[""itu"", ""belum"", ""dibeli"", ""pemilik"", ""produk"", ""meminjamkan"", ""produknya"", ""untuk"", ""di"", ""ujicoba"", ""di"", ""ikn"", ""kalau"", ""cocok"", ""produknya"", ""akan"", ""dibeli"", ""beberapa"", ""unit"", ""kalau"", ""tidak"", ""cocok"", ""ya"", ""di"", ""pulangkan"", ""ke"", ""pabriknya"", ""bukan"", ""pengadaan"", ""barang"", ""bahlul""]","[""dibeli"", ""pemilik"", ""produk"", ""meminjamkan"", ""produknya"", ""ujicoba"", ""ikn"", ""cocok"", ""produknya"", ""dibeli"", ""unit"", ""cocok"", ""pulangkan"", ""pabriknya"", ""pengadaan"", ""barang"", ""bahlul""]","[""ada"", ""barang"", ""beli"", ""beli"", ""cocok"", ""cocok"", ""ikn"", ""milik"", ""pabrik"", ""pinjam"", ""produk"", ""produk"", ""produk"", ""pulang"", ""unit""]",negatif
bangun bikin bikin didik fakir gilir ikn miskin parameter perintah program proyek pusat sakti situ,    sesakti yang bagaimana sih menurut parameter lu? pemerintah pusat bangun ikn bikin program mbg bikin danantara ngabisin trilyunan bisa-bisa aja tuh? giliran buat ningkatin sdm terutama fakir miskin lewat pendidikan kok cuma sampai situ? tuntasin lah malah proyek mulu.,    sesakti yang bagaimana sih menurut parameter lu pemerintah pusat bangun ikn bikin program mbg bikin danantara ngabisin trilyunan bisabisa aja tuh giliran buat ningkatin sdm terutama fakir miskin lewat pendidikan kok cuma sampai situ tuntasin lah malah proyek mulu,"[""sesakti"", ""yang"", ""bagaimana"", ""sih"", ""menurut"", ""parameter"", ""kamu"", ""pemerintah"", ""pusat"", ""bangun"", ""ikn"", ""bikin"", ""program"", ""mbg"", ""bikin"", ""danantara"", ""ngabisin"", ""trilyunan"", ""bisabisa"", ""aja"", ""tuh"", ""giliran"", ""buat"", ""ningkatin"", ""sdm"", ""terutama"", ""fakir"", ""miskin"", ""lewat"", ""pendidikan"", ""kok"", ""cuma"", ""sampai"", ""situ"", ""tuntasin"", ""lah"", ""malah"", ""proyek"", ""mulu""]","[""sesakti"", ""parameter"", ""pemerintah"", ""pusat"", ""bangun"", ""ikn"", ""bikin"", ""program"", ""mbg"", ""bikin"", ""danantara"", ""ngabisin"", ""trilyunan"", ""bisabisa"", ""giliran"", ""ningkatin"", ""sdm"", ""fakir"", ""miskin"", ""pendidikan"", ""situ"", ""tuntasin"", ""proyek"", ""mulu""]","[""bangun"", ""bikin"", ""bikin"", ""didik"", ""fakir"", ""gilir"", ""ikn"", ""miskin"", ""parameter"", ""perintah"", ""program"", ""proyek"", ""pusat"", ""sakti"", ""situ""]",negatif
bangun dukung hijau kota lanjut modern nusantara penuh perintah pusat,dukungan penuh terhadap pembangunan ibu kota nusantara sebagai pusat pemerintahan baru yang hijau modern dan berkelanjutan.      ,dukungan penuh terhadap pembangunan ibu kota nusantara sebagai pusat pemerintahan baru yang hijau modern dan berkelanjutan      ,"[""dukungan"", ""penuh"", ""terhadap"", ""pembangunan"", ""ibu"", ""kota"", ""nusantara"", ""sebagai"", ""pusat"", ""pemerintahan"", ""baru"", ""yang"", ""hijau"", ""modern"", ""dan"", ""berkelanjutan""]","[""dukungan"", ""penuh"", ""pembangunan"", ""kota"", ""nusantara"", ""pusat"", ""pemerintahan"", ""hijau"", ""modern"", ""berkelanjutan""]","[""bangun"", ""dukung"", ""hijau"", ""kota"", ""lanjut"", ""modern"", ""nusantara"", ""penuh"", ""perintah"", ""pusat""]",positif
bangun dukung hijau kota lanjut modern nusantara penuh perintah pusat,dukungan penuh terhadap pembangunan ibu kota nusantara sebagai pusat pemerintahan baru yang hijau modern dan berkelanjutan.      ,dukungan penuh terhadap pembangunan ibu kota nusantara sebagai pusat pemerintahan baru yang hijau modern dan berkelanjutan      ,"[""dukungan"", ""penuh"", ""terhadap"", ""pembangunan"", ""ibu"", ""kota"", ""nusantara"", ""sebagai"", ""pusat"", ""pemerintahan"", ""baru"", ""yang"", ""hijau"", ""modern"", ""dan"", ""berkelanjutan""]","[""dukungan"", ""penuh"", ""pembangunan"", ""kota"", ""nusantara"", ""pusat"", ""pemerintahan"", ""hijau"", ""modern"", ""berkelanjutan""]","[""bangun"", ""dukung"", ""hijau"", ""kota"", ""lanjut"", ""modern"", ""nusantara"", ""penuh"", ""perintah"", ""pusat""]",positif
